City,Average Cost for Two,Has Table Booking,Has Online Delivery,Is Delivering Now,Price Range,Aggregate Rating,Votes,Aggregate Rating/Average Cost for Two,Longitude_Of_City,Latitude_Of_City
New Delhi,400,No,No,No,1,0.0,2,0.0072499999999999995,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,1,0.0062,28.6139,77.209
New Delhi,600,No,Yes,No,2,0.0,2,0.006750000000000001,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,0,0.009142857142857144,28.6139,77.209
New Delhi,500,No,Yes,No,2,0.0,2,0.0062,28.6139,77.209
New Delhi,100,No,No,No,1,0.0,2,0.0,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,0,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,100,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,150,No,No,No,1,0.0,2,0.0,28.6139,77.209
New Delhi,600,No,No,No,2,0.0,1,0.0,28.6139,77.209
New Delhi,200,No,Yes,No,1,0.0,3,0.0,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,0,0.0,28.6139,77.209
New Delhi,450,No,No,No,1,0.0,2,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,3,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,300,No,Yes,No,1,0.0,3,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,2,0.0,28.6139,77.209
New Delhi,450,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,800,Yes,No,No,2,0.0,1,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,0,0.0,28.6139,77.209
New Delhi,200,No,Yes,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,1500,No,Yes,No,3,4.1,686,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,3.2,44,0.0,28.6139,77.209
New Delhi,1000,Yes,No,No,3,2.9,11,0.0,28.6139,77.209
New Delhi,650,No,No,No,2,3.2,44,0.0,28.6139,77.209
New Delhi,300,No,Yes,No,1,2.6,11,0.0,28.6139,77.209
New Delhi,350,No,Yes,No,1,3.3,24,0.0,28.6139,77.209
New Delhi,700,No,Yes,No,2,2.6,27,0.0,28.6139,77.209
New Delhi,500,No,No,No,2,3.0,5,0.0,28.6139,77.209
New Delhi,700,No,No,No,2,3.2,39,0.0,28.6139,77.209
New Delhi,100,No,No,No,1,2.9,5,0.0027333333333333333,28.6139,77.209
New Delhi,450,No,No,No,1,2.9,38,0.0128,28.6139,77.209
New Delhi,300,No,No,No,1,3.1,13,0.0029,28.6139,77.209
New Delhi,400,No,Yes,No,1,2.5,6,0.004923076923076923,28.6139,77.209
New Delhi,300,No,Yes,No,1,3.3,28,0.008666666666666666,28.6139,77.209
New Delhi,200,No,No,No,1,3.1,5,0.009428571428571429,28.6139,77.209
New Delhi,400,No,No,No,1,3.3,31,0.0037142857142857142,28.6139,77.209
New Delhi,500,No,No,No,2,3.0,4,0.006,28.6139,77.209
New Delhi,1100,Yes,No,No,3,3.2,38,0.004571428571428572,28.6139,77.209
New Delhi,350,No,No,No,1,3.3,31,0.028999999999999998,28.6139,77.209
New Delhi,550,No,Yes,No,2,3.4,93,0.0064444444444444445,28.6139,77.209
New Delhi,1400,Yes,No,No,3,3.3,46,0.010333333333333333,28.6139,77.209
New Delhi,400,No,No,No,1,3.0,6,0.00625,28.6139,77.209
New Delhi,400,No,No,No,1,3.2,17,0.011,28.6139,77.209
New Delhi,350,No,No,No,1,2.6,43,0.0155,28.6139,77.209
New Delhi,700,No,No,No,2,3.2,32,0.00825,28.6139,77.209
New Delhi,250,No,Yes,No,1,3.4,21,0.006,28.6139,77.209
New Delhi,1000,Yes,Yes,No,3,3.2,87,0.0029090909090909093,28.6139,77.209
New Delhi,400,No,No,No,1,3.2,12,0.009428571428571429,28.6139,77.209
New Delhi,300,No,No,No,1,3.0,23,0.0061818181818181816,28.6139,77.209
New Delhi,350,No,Yes,No,1,3.1,50,0.002357142857142857,28.6139,77.209
New Delhi,700,No,No,No,2,3.5,119,0.0075,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.6,177,0.008,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.6,359,0.0074285714285714285,28.6139,77.209
New Delhi,300,No,Yes,No,1,3.5,53,0.004571428571428572,28.6139,77.209
New Delhi,1100,Yes,Yes,No,3,3.7,241,0.0136,28.6139,77.209
New Delhi,700,No,Yes,No,2,3.9,178,0.0032,28.6139,77.209
New Delhi,350,No,No,No,1,3.7,146,0.008,28.6139,77.209
New Delhi,800,Yes,Yes,No,2,3.8,145,0.01,28.6139,77.209
New Delhi,500,No,No,No,2,3.5,26,0.008857142857142857,28.6139,77.209
New Delhi,350,No,Yes,No,1,3.9,54,0.005,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,3,0.006,28.6139,77.209
New Delhi,150,No,No,No,1,0.0,3,0.0072,28.6139,77.209
New Delhi,600,No,No,No,2,0.0,3,0.011666666666666667,28.6139,77.209
New Delhi,900,No,No,No,2,0.0,1,0.003363636363636364,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,2,0.005571428571428571,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,0,0.010571428571428572,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,3,0.00475,28.6139,77.209
New Delhi,700,No,No,No,2,0.0,3,0.007,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,2,0.011142857142857142,28.6139,77.209
New Delhi,400,No,Yes,No,1,2.4,101,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,4.1,150,0.0,28.6139,77.209
New Delhi,450,No,No,No,1,3.1,44,0.0,28.6139,77.209
New Delhi,600,No,Yes,No,2,2.5,93,0.0,28.6139,77.209
New Delhi,500,No,No,No,2,3.1,9,0.0,28.6139,77.209
New Delhi,250,No,Yes,No,1,3.3,9,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,3.2,9,0.0,28.6139,77.209
New Delhi,700,No,Yes,No,2,3.1,185,0.0,28.6139,77.209
New Delhi,800,No,Yes,No,2,3.1,100,0.0,28.6139,77.209
New Delhi,600,No,No,No,2,3.3,70,0.006,28.6139,77.209
New Delhi,1300,No,Yes,No,3,2.6,110,0.020499999999999997,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.6,106,0.006888888888888889,28.6139,77.209
New Delhi,1500,Yes,No,No,3,3.9,145,0.004166666666666667,28.6139,77.209
New Delhi,400,No,No,No,1,3.9,57,0.0062,28.6139,77.209
New Delhi,650,No,Yes,No,2,3.6,23,0.0132,28.6139,77.209
New Delhi,500,No,No,No,2,3.8,158,0.010666666666666668,28.6139,77.209
New Delhi,500,No,No,No,2,3.8,97,0.004428571428571428,28.6139,77.209
New Delhi,300,No,Yes,No,1,3.7,21,0.003875,28.6139,77.209
New Delhi,1200,No,Yes,No,3,0.0,3,0.0055,28.6139,77.209
New Delhi,3500,Yes,No,No,4,4.0,752,0.002,28.6139,77.209
New Delhi,2500,Yes,No,No,4,4.2,756,0.009000000000000001,28.6139,77.209
New Delhi,1800,Yes,Yes,No,3,4.0,1700,0.0026,28.6139,77.209
New Delhi,1600,Yes,No,No,3,4.3,3002,0.00975,28.6139,77.209
New Delhi,1800,No,No,No,3,3.3,21,0.005538461538461539,28.6139,77.209
New Delhi,4000,Yes,No,No,4,3.9,150,0.0076,28.6139,77.209
New Delhi,3650,Yes,No,No,4,3.5,18,0.0076,28.6139,77.209
New Delhi,700,No,No,No,2,3.7,44,0.012333333333333333,28.6139,77.209
New Delhi,4800,Yes,No,No,4,4.2,119,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,3.4,50,0.001142857142857143,28.6139,77.209
New Delhi,1500,No,No,No,3,3.4,218,0.00168,28.6139,77.209
New Delhi,1800,Yes,No,No,3,3.7,234,0.0022222222222222222,28.6139,77.209
New Delhi,100,No,No,No,1,0.0,1,0.0026875,28.6139,77.209
New Delhi,200,No,No,No,1,4.2,3010,0.0018333333333333333,28.6139,77.209
New Delhi,650,No,No,No,2,3.2,15,0.000975,28.6139,77.209
New Delhi,4000,No,No,No,4,4.9,1934,0.0009589041095890411,28.6139,77.209
New Delhi,600,No,Yes,No,2,0.0,2,0.005285714285714286,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.000875,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,1,0.011333333333333332,28.6139,77.209
New Delhi,3300,Yes,No,No,4,4.2,1561,0.0022666666666666664,28.6139,77.209
New Delhi,200,No,No,No,1,3.0,4,0.0020555555555555557,28.6139,77.209
New Delhi,500,No,No,No,2,2.8,8,0.0,28.6139,77.209
New Delhi,800,No,No,No,2,3.3,50,0.021,28.6139,77.209
New Delhi,150,No,No,No,1,3.0,8,0.004923076923076923,28.6139,77.209
New Delhi,500,No,No,No,2,2.8,28,0.0012250000000000002,28.6139,77.209
New Delhi,350,No,No,No,1,3.4,31,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,3.0,4,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,3.3,17,0.0,28.6139,77.209
New Delhi,550,No,No,No,2,2.8,8,0.0012727272727272728,28.6139,77.209
New Delhi,350,No,No,No,1,3.2,8,0.015,28.6139,77.209
New Delhi,300,No,No,No,1,3.1,6,0.0056,28.6139,77.209
New Delhi,500,No,No,No,2,2.7,17,0.004125,28.6139,77.209
New Delhi,300,No,No,No,1,2.8,50,0.02,28.6139,77.209
New Delhi,200,No,No,No,1,3.5,29,0.0056,28.6139,77.209
New Delhi,500,No,No,No,2,3.5,31,0.009714285714285713,28.6139,77.209
New Delhi,600,No,No,No,2,0.0,0,0.015,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,3,0.011,28.6139,77.209
New Delhi,350,No,No,No,1,0.0,0,0.00509090909090909,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,1,0.009142857142857144,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.010333333333333333,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0054,28.6139,77.209
New Delhi,100,No,No,No,1,0.0,1,0.009333333333333332,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,0,0.0175,28.6139,77.209
New Delhi,100,No,No,No,1,0.0,0,0.007,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,3,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,350,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,800,Yes,No,No,2,0.0,1,0.0,28.6139,77.209
New Delhi,1600,No,No,No,3,4.0,756,0.0,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.4,33,0.0,28.6139,77.209
New Delhi,2700,Yes,No,No,4,3.0,9,0.0,28.6139,77.209
New Delhi,750,No,No,No,2,2.6,70,0.0,28.6139,77.209
New Delhi,300,No,Yes,No,1,3.3,70,0.0,28.6139,77.209
New Delhi,1000,Yes,Yes,No,3,3.3,75,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,3.4,36,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,3.1,26,0.0,28.6139,77.209
New Delhi,800,No,Yes,No,2,3.3,146,0.0,28.6139,77.209
New Delhi,1000,No,No,No,3,3.4,246,0.0025,28.6139,77.209
New Delhi,800,Yes,Yes,No,2,3.3,89,0.0068,28.6139,77.209
New Delhi,500,No,Yes,No,2,2.5,115,0.0011111111111111111,28.6139,77.209
New Delhi,2000,Yes,No,No,4,3.4,58,0.003466666666666667,28.6139,77.209
New Delhi,350,No,Yes,No,1,2.8,78,0.011,28.6139,77.209
New Delhi,300,No,Yes,No,1,3.0,67,0.0033,28.6139,77.209
New Delhi,850,No,Yes,No,2,3.4,199,0.017,28.6139,77.209
New Delhi,400,No,No,No,1,3.3,19,0.0124,28.6139,77.209
New Delhi,1000,No,Yes,No,3,4.5,162,0.004125,28.6139,77.209
New Delhi,600,No,No,No,2,3.6,38,0.0034,28.6139,77.209
New Delhi,1000,No,Yes,No,3,3.8,697,0.004125,28.6139,77.209
New Delhi,300,No,Yes,No,1,3.6,56,0.005,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.8,51,0.0017,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.7,130,0.008,28.6139,77.209
New Delhi,850,No,Yes,No,2,3.9,349,0.01,28.6139,77.209
New Delhi,1000,No,No,No,3,3.8,50,0.004,28.6139,77.209
New Delhi,2200,Yes,Yes,No,4,3.9,347,0.00825,28.6139,77.209
New Delhi,1000,No,No,No,3,3.5,251,0.0045,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.5,24,0.006,28.6139,77.209
New Delhi,1000,No,Yes,No,3,3.7,263,0.0038,28.6139,77.209
New Delhi,300,No,Yes,No,1,3.9,155,0.012,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.9,93,0.0076,28.6139,77.209
New Delhi,900,No,Yes,No,2,3.7,323,0.0074,28.6139,77.209
New Delhi,1500,Yes,Yes,No,3,3.8,227,0.004588235294117647,28.6139,77.209
New Delhi,300,No,Yes,No,1,3.5,27,0.0038,28.6139,77.209
New Delhi,400,No,No,No,1,3.8,116,0.0017727272727272726,28.6139,77.209
New Delhi,2100,Yes,No,No,4,3.5,22,0.0035,28.6139,77.209
New Delhi,1600,Yes,No,No,3,3.5,150,0.00875,28.6139,77.209
New Delhi,700,No,Yes,No,2,3.7,108,0.0037,28.6139,77.209
New Delhi,1100,No,Yes,No,3,3.9,105,0.013,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.7,227,0.0065,28.6139,77.209
New Delhi,1700,Yes,Yes,No,3,3.8,244,0.004111111111111111,28.6139,77.209
New Delhi,450,No,Yes,No,1,3.8,187,0.002533333333333333,28.6139,77.209
New Delhi,1250,Yes,No,No,3,3.6,229,0.011666666666666667,28.6139,77.209
New Delhi,250,No,No,No,1,3.7,84,0.0095,28.6139,77.209
New Delhi,2000,Yes,Yes,No,4,3.8,223,0.0016666666666666668,28.6139,77.209
New Delhi,700,No,No,No,2,3.5,187,0.0021875,28.6139,77.209
New Delhi,1800,Yes,Yes,No,3,3.8,54,0.005285714285714286,28.6139,77.209
New Delhi,250,No,No,No,1,3.6,76,0.003545454545454545,28.6139,77.209
New Delhi,2000,No,No,No,4,3.8,85,0.006166666666666667,28.6139,77.209
New Delhi,200,No,No,No,1,3.6,66,0.002235294117647059,28.6139,77.209
New Delhi,500,No,No,No,2,3.7,53,0.008444444444444444,28.6139,77.209
New Delhi,400,No,No,No,1,3.7,48,0.00288,28.6139,77.209
New Delhi,1800,Yes,Yes,No,3,4.2,107,0.0148,28.6139,77.209
New Delhi,550,No,Yes,No,2,4.1,160,0.0019,28.6139,77.209
New Delhi,1000,Yes,No,No,3,4.1,22,0.005,28.6139,77.209
New Delhi,1400,Yes,Yes,No,3,4.1,826,0.002111111111111111,28.6139,77.209
New Delhi,950,No,Yes,No,2,4.4,42,0.0144,28.6139,77.209
New Delhi,750,No,Yes,No,2,4.0,62,0.0019,28.6139,77.209
New Delhi,1000,No,Yes,No,3,4.2,111,0.018000000000000002,28.6139,77.209
New Delhi,600,No,No,No,2,4.0,158,0.0074,28.6139,77.209
New Delhi,850,No,Yes,No,2,4.1,253,0.009250000000000001,28.6139,77.209
New Delhi,1400,Yes,Yes,No,3,4.1,68,0.0023333333333333335,28.6139,77.209
New Delhi,1900,No,No,No,3,4.3,1327,0.007454545454545454,28.6139,77.209
New Delhi,800,No,Yes,No,2,4.2,237,0.0040999999999999995,28.6139,77.209
New Delhi,500,No,Yes,No,2,4.0,51,0.0029285714285714284,28.6139,77.209
New Delhi,450,No,Yes,No,1,4.3,83,0.0046315789473684215,28.6139,77.209
New Delhi,800,No,Yes,No,2,4.1,81,0.005333333333333333,28.6139,77.209
New Delhi,500,No,No,No,2,4.1,173,0.004200000000000001,28.6139,77.209
New Delhi,350,No,No,No,1,3.1,7,0.006666666666666667,28.6139,77.209
New Delhi,500,No,No,No,2,3.4,44,0.004823529411764706,28.6139,77.209
New Delhi,350,No,Yes,No,1,2.9,77,0.0029285714285714284,28.6139,77.209
New Delhi,1000,No,Yes,No,3,3.2,12,0.002263157894736842,28.6139,77.209
New Delhi,300,No,No,No,1,3.2,9,0.00525,28.6139,77.209
New Delhi,1800,Yes,No,No,3,3.4,35,0.008,28.6139,77.209
New Delhi,1100,Yes,Yes,No,3,3.3,489,0.009555555555555555,28.6139,77.209
New Delhi,700,No,No,No,2,3.2,138,0.005124999999999999,28.6139,77.209
New Delhi,400,No,No,No,1,3.0,17,0.008199999999999999,28.6139,77.209
New Delhi,250,No,No,No,1,3.2,12,0.008857142857142857,28.6139,77.209
New Delhi,300,No,Yes,No,1,3.4,66,0.0068,28.6139,77.209
New Delhi,300,No,No,No,1,2.8,14,0.008285714285714285,28.6139,77.209
New Delhi,1900,Yes,Yes,No,3,3.3,148,0.0032,28.6139,77.209
New Delhi,650,No,Yes,No,2,3.1,99,0.010666666666666668,28.6139,77.209
New Delhi,500,No,No,No,2,3.4,17,0.0018888888888888887,28.6139,77.209
New Delhi,700,No,Yes,No,2,3.3,148,0.0029999999999999996,28.6139,77.209
New Delhi,950,Yes,Yes,No,2,3.4,77,0.004571428571428572,28.6139,77.209
New Delhi,650,No,Yes,No,2,3.2,25,0.0075,28.6139,77.209
New Delhi,300,No,Yes,No,1,2.9,7,0.0128,28.6139,77.209
New Delhi,700,No,Yes,No,2,2.7,134,0.011333333333333332,28.6139,77.209
New Delhi,200,No,No,No,1,3.1,10,0.009333333333333332,28.6139,77.209
New Delhi,500,No,No,No,2,3.3,96,0.0017368421052631577,28.6139,77.209
New Delhi,1250,Yes,No,No,3,3.4,90,0.0047692307692307695,28.6139,77.209
New Delhi,2000,Yes,No,No,4,4.6,304,0.0068,28.6139,77.209
New Delhi,1800,Yes,No,No,3,3.9,484,0.004714285714285714,28.6139,77.209
New Delhi,400,No,No,No,1,3.6,67,0.0035789473684210526,28.6139,77.209
New Delhi,700,No,Yes,No,2,3.8,136,0.004923076923076923,28.6139,77.209
New Delhi,650,No,Yes,No,2,3.6,120,0.009666666666666667,28.6139,77.209
New Delhi,550,No,Yes,No,2,3.5,272,0.0038571428571428576,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.8,68,0.0155,28.6139,77.209
New Delhi,1800,Yes,No,No,3,3.8,663,0.0066,28.6139,77.209
New Delhi,1000,Yes,Yes,No,3,3.8,594,0.0027199999999999998,28.6139,77.209
New Delhi,300,No,Yes,No,1,3.5,66,0.0023,28.6139,77.209
New Delhi,600,No,No,No,2,3.5,103,0.0021666666666666666,28.6139,77.209
New Delhi,800,No,Yes,No,2,3.5,139,0.009000000000000001,28.6139,77.209
New Delhi,1000,No,Yes,No,3,3.8,843,0.0054285714285714284,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.6,113,0.005538461538461539,28.6139,77.209
New Delhi,2500,Yes,Yes,No,4,3.8,372,0.006363636363636364,28.6139,77.209
New Delhi,1650,Yes,No,No,3,3.8,42,0.0095,28.6139,77.209
New Delhi,1350,Yes,No,No,3,3.5,140,0.002111111111111111,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.6,173,0.0038,28.6139,77.209
New Delhi,650,No,Yes,No,2,3.8,312,0.011666666666666667,28.6139,77.209
New Delhi,1800,Yes,Yes,No,3,3.7,780,0.005833333333333334,28.6139,77.209
New Delhi,1200,Yes,No,No,3,3.5,256,0.004375,28.6139,77.209
New Delhi,650,No,Yes,No,2,3.9,27,0.0038,28.6139,77.209
New Delhi,800,No,Yes,No,2,3.6,160,0.009000000000000001,28.6139,77.209
New Delhi,250,No,Yes,No,1,3.6,36,0.0015199999999999999,28.6139,77.209
New Delhi,1100,Yes,Yes,No,3,3.7,487,0.002303030303030303,28.6139,77.209
New Delhi,900,No,Yes,No,2,3.5,352,0.0025925925925925925,28.6139,77.209
New Delhi,250,No,Yes,No,1,3.7,290,0.009000000000000001,28.6139,77.209
New Delhi,700,No,No,No,2,3.5,132,0.0058461538461538455,28.6139,77.209
New Delhi,1500,Yes,No,No,3,3.5,198,0.0020555555555555557,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.5,124,0.002916666666666667,28.6139,77.209
New Delhi,650,No,Yes,No,2,3.8,173,0.006,28.6139,77.209
New Delhi,2200,Yes,Yes,No,4,3.6,430,0.0045000000000000005,28.6139,77.209
New Delhi,1300,No,No,No,3,3.7,807,0.0144,28.6139,77.209
New Delhi,1550,Yes,Yes,No,3,3.8,302,0.003363636363636364,28.6139,77.209
New Delhi,300,No,No,No,1,2.4,30,0.0038888888888888888,28.6139,77.209
New Delhi,3000,Yes,No,No,4,4.1,496,0.0148,28.6139,77.209
New Delhi,2000,Yes,No,No,4,4.3,43,0.005,28.6139,77.209
New Delhi,550,No,No,No,2,4.4,400,0.0023333333333333335,28.6139,77.209
New Delhi,1200,Yes,No,No,3,4.4,80,0.005833333333333334,28.6139,77.209
New Delhi,700,No,Yes,No,2,4.1,267,0.0058461538461538455,28.6139,77.209
New Delhi,1000,No,Yes,No,3,4.0,70,0.0016363636363636363,28.6139,77.209
New Delhi,900,Yes,No,No,2,4.0,47,0.0028461538461538463,28.6139,77.209
New Delhi,550,No,Yes,No,2,4.2,1125,0.0024516129032258064,28.6139,77.209
New Delhi,450,No,No,No,1,3.2,33,0.008,28.6139,77.209
New Delhi,1900,Yes,No,No,3,3.2,7,0.0013666666666666666,28.6139,77.209
New Delhi,700,No,Yes,No,2,3.5,159,0.00215,28.6139,77.209
New Delhi,1200,Yes,Yes,No,3,3.6,131,0.008,28.6139,77.209
New Delhi,300,No,No,No,1,3.6,46,0.003666666666666667,28.6139,77.209
New Delhi,300,No,Yes,No,1,2.9,9,0.005857142857142857,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.2,51,0.004,28.6139,77.209
New Delhi,450,No,No,No,1,3.0,4,0.0044444444444444444,28.6139,77.209
New Delhi,800,No,No,No,2,3.3,15,0.0076363636363636364,28.6139,77.209
New Delhi,800,Yes,Yes,No,2,3.1,7,0.0071111111111111115,28.6139,77.209
New Delhi,600,No,No,No,2,2.9,4,0.0016842105263157896,28.6139,77.209
New Delhi,700,No,No,No,2,2.5,238,0.005,28.6139,77.209
New Delhi,600,No,Yes,No,2,2.8,13,0.003,28.6139,77.209
New Delhi,300,No,Yes,No,1,2.6,49,0.012,28.6139,77.209
New Delhi,750,Yes,Yes,No,2,3.3,235,0.009666666666666667,28.6139,77.209
New Delhi,400,No,No,No,1,3.0,5,0.005333333333333334,28.6139,77.209
New Delhi,300,No,No,No,1,2.5,191,0.006666666666666667,28.6139,77.209
New Delhi,700,No,No,No,2,3.4,14,0.004125,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.3,6,0.003875,28.6139,77.209
New Delhi,1000,No,Yes,No,3,3.3,276,0.004833333333333334,28.6139,77.209
New Delhi,1500,Yes,Yes,No,3,3.1,104,0.0035714285714285713,28.6139,77.209
New Delhi,1700,Yes,No,No,3,3.4,267,0.004666666666666666,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.4,121,0.008666666666666666,28.6139,77.209
New Delhi,1000,Yes,No,No,3,3.3,23,0.004399999999999999,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.5,368,0.0075,28.6139,77.209
New Delhi,720,No,No,No,2,3.6,38,0.008333333333333333,28.6139,77.209
New Delhi,1800,Yes,Yes,No,3,3.5,234,0.004857142857142857,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.7,431,0.0066,28.6139,77.209
New Delhi,450,No,No,No,1,3.5,1198,0.0033,28.6139,77.209
New Delhi,2500,Yes,No,No,4,3.7,303,0.0020666666666666667,28.6139,77.209
New Delhi,250,No,No,No,1,3.5,16,0.002,28.6139,77.209
New Delhi,300,No,Yes,No,1,3.8,25,0.005666666666666666,28.6139,77.209
New Delhi,1200,Yes,No,No,3,3.8,556,0.0033,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.8,95,0.007,28.6139,77.209
New Delhi,1500,Yes,No,No,3,3.5,163,0.005,28.6139,77.209
New Delhi,300,No,No,No,1,3.6,42,0.0019444444444444444,28.6139,77.209
New Delhi,1200,Yes,Yes,No,3,3.5,181,0.006166666666666667,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0077777777777777776,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.00148,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.014,28.6139,77.209
New Delhi,350,No,No,No,1,0.0,3,0.012666666666666666,28.6139,77.209
New Delhi,200,No,Yes,No,1,0.0,0,0.0031666666666666666,28.6139,77.209
New Delhi,100,No,No,No,1,0.0,0,0.006333333333333333,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0023333333333333335,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,2,0.012,28.6139,77.209
New Delhi,850,No,No,No,2,0.0,1,0.002916666666666667,28.6139,77.209
New Delhi,550,No,No,No,2,0.0,0,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,350,No,No,No,1,0.0,3,0.0,28.6139,77.209
New Delhi,450,No,No,No,1,2.4,23,0.0,28.6139,77.209
New Delhi,1200,Yes,Yes,No,3,4.3,31,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,2.8,10,0.0,28.6139,77.209
New Delhi,800,No,No,No,2,3.4,34,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,3.0,5,0.0,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.3,30,0.0,28.6139,77.209
New Delhi,1000,Yes,Yes,No,3,3.3,79,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,3.3,27,0.0,28.6139,77.209
New Delhi,1000,No,No,No,3,3.1,5,0.0,28.6139,77.209
New Delhi,450,No,No,No,1,3.0,6,0.005333333333333333,28.6139,77.209
New Delhi,150,No,No,No,1,2.9,5,0.0035833333333333333,28.6139,77.209
New Delhi,300,No,No,No,1,3.0,4,0.0112,28.6139,77.209
New Delhi,1100,No,No,No,3,3.2,12,0.00425,28.6139,77.209
New Delhi,150,No,No,No,1,3.1,13,0.0075,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.8,82,0.00825,28.6139,77.209
New Delhi,250,No,Yes,No,1,3.7,37,0.0033,28.6139,77.209
New Delhi,1000,Yes,No,No,3,3.9,373,0.011,28.6139,77.209
New Delhi,550,No,No,No,2,3.5,90,0.0031,28.6139,77.209
New Delhi,800,Yes,Yes,No,2,3.9,1439,0.006666666666666667,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,1,0.019333333333333334,28.6139,77.209
New Delhi,350,No,No,No,1,0.0,0,0.01,28.6139,77.209
New Delhi,150,No,No,No,1,0.0,1,0.0029090909090909093,28.6139,77.209
New Delhi,800,Yes,No,No,2,0.0,1,0.020666666666666667,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,1,0.0076,28.6139,77.209
